time_bucket,building,clientCount
1621369200000,34-3ME,29
1621369200000,35-Drebbelweg,0
1621369200000,36-ESP-Lab,6
1621369200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,19
1621369200000,36-EWI-HB,5
1621369200000,37-Sportcentrum,19
1621369200000,38-Cultureel Centrum,3
1621369200000,43-EGM,1
1621369200000,45-LSL,3
1621369200000,46-P E lab,1
1621369200000,50-TNW-RID,26
1621369200000,58-TNW-Zuid,40
1621369200000,60-LMS,1
1621369200000,61-Vliegtuighal,3
1621369200000,62-LR,7
1621369200000,63-Simona,0
1621369200000,64-HSL,0
1621369200000,66-Fellowship,0
1621369200000,Katalyse Labaratorium,2
1621369200000,Unknown,2
1621369200000,VLL-LAB(TNO),6
1621369500000,03-Science Center,10
1621369500000,05-TNW-BIO,0
1621369500000,08-BK-City,6
1621369500000,19-Studuitzendbureau,0
1621369500000,20-Aula,4
1621369500000,21-BTUD,143
1621369500000,22-TNW-TN,52
1621369500000,23-CITG,20
1621369500000,25-GreenVillage,21
1621369500000,26-Bouwcampus,19
1621369500000,28- WNI,5
1621369500000,30-IKC_ISD-FMVG,40
1621369500000,30-O S,1
1621369500000,31-TBM,4
1621369500000,32-OCP-IO,15
1621369500000,32a- Learninglab,0
1621369500000,33-Pulse,58
1621369500000,34-3ME,31
1621369500000,35-Drebbelweg,0
1621369500000,36-ESP-Lab,6
1621369500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,18
1621369500000,36-EWI-HB,5
1621369500000,37-Sportcentrum,19
1621369500000,38-Cultureel Centrum,4
1621369500000,43-EGM,1
1621369500000,45-LSL,2
1621369500000,46-P E lab,1
1621369500000,50-TNW-RID,24
1621369500000,58-TNW-Zuid,37
1621369500000,60-LMS,2
1621369500000,61-Vliegtuighal,4
1621369500000,62-LR,5
1621369500000,63-Simona,0
1621369500000,64-HSL,0
1621369500000,66-Fellowship,0
1621369500000,Katalyse Labaratorium,2
1621369500000,Unknown,3
1621369500000,VLL-LAB(TNO),6
1621369800000,03-Science Center,9
1621369800000,05-TNW-BIO,0
1621369800000,08-BK-City,4
1621369800000,19-Studuitzendbureau,0
1621369800000,20-Aula,8
1621369800000,21-BTUD,138
1621369800000,22-TNW-TN,54
1621369800000,23-CITG,25
1621369800000,25-GreenVillage,23
1621369800000,26-Bouwcampus,17
1621369800000,28- WNI,5
1621369800000,30-IKC_ISD-FMVG,41
1621369800000,30-O S,1
1621369800000,31-TBM,5
1621369800000,32-OCP-IO,16
1621369800000,32a- Learninglab,0
1621369800000,33-Pulse,50
1621369800000,34-3ME,32
1621369800000,35-Drebbelweg,0
1621369800000,36-ESP-Lab,7
1621369800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,17
1621369800000,36-EWI-HB,3
1621369800000,37-Sportcentrum,15
1621369800000,38-Cultureel Centrum,5
1621369800000,43-EGM,0
1621369800000,45-LSL,3
1621369800000,46-P E lab,1
1621369800000,50-TNW-RID,25
1621369800000,58-TNW-Zuid,40
1621369800000,60-LMS,3
1621369800000,61-Vliegtuighal,4
1621369800000,62-LR,5
1621369800000,63-Simona,0
1621369800000,64-HSL,0
1621369800000,66-Fellowship,0
1621369800000,Katalyse Labaratorium,3
1621369800000,Unknown,3
1621369800000,VLL-LAB(TNO),6
1621370100000,03-Science Center,13
1621370100000,05-TNW-BIO,0
1621370100000,08-BK-City,5
1621370100000,19-Studuitzendbureau,2
1621370100000,20-Aula,13
1621370100000,21-BTUD,126
1621370100000,22-TNW-TN,49
1621370100000,23-CITG,21
1621370100000,25-GreenVillage,21
1621370100000,26-Bouwcampus,16
1621370100000,28- WNI,5
1621370100000,30-IKC_ISD-FMVG,43
1621370100000,30-O S,1
1621370100000,31-TBM,5
1621370100000,32-OCP-IO,20
1621370100000,32a- Learninglab,1
1621370100000,33-Pulse,34
1621370100000,34-3ME,32
1621370100000,35-Drebbelweg,0
1621370100000,36-ESP-Lab,6
1621370100000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,17
1621370100000,36-EWI-HB,4
1621370100000,37-Sportcentrum,17
1621370100000,38-Cultureel Centrum,4
1621370100000,43-EGM,0
1621370100000,45-LSL,2
1621370100000,46-P E lab,1
1621370100000,50-TNW-RID,25
1621370100000,58-TNW-Zuid,36
1621370100000,60-LMS,1
1621370100000,61-Vliegtuighal,4
1621370100000,62-LR,5
1621370100000,63-Simona,2
1621370100000,64-HSL,0
1621370100000,66-Fellowship,0
1621370100000,Katalyse Labaratorium,2
1621370100000,Unknown,2
1621370100000,VLL-LAB(TNO),6
1621370400000,03-Science Center,11
1621370400000,05-TNW-BIO,0
1621370400000,08-BK-City,5
1621370400000,19-Studuitzendbureau,1
1621370400000,20-Aula,14
1621370400000,21-BTUD,112
1621370400000,22-TNW-TN,53
1621370400000,23-CITG,22
1621370400000,25-GreenVillage,20
1621370400000,26-Bouwcampus,15
1621370400000,28- WNI,4
1621370400000,30-IKC_ISD-FMVG,40
1621370400000,30-O S,1
1621370400000,31-TBM,4
1621370400000,32-OCP-IO,18
1621370400000,32a- Learninglab,1
1621370400000,33-Pulse,8
1621370400000,34-3ME,38
1621370400000,35-Drebbelweg,0
1621370400000,36-ESP-Lab,6
1621370400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,17
1621370400000,36-EWI-HB,3
1621370400000,37-Sportcentrum,16
1621370400000,38-Cultureel Centrum,6
1621370400000,43-EGM,0
1621370400000,45-LSL,2
1621370400000,46-P E lab,1
1621370400000,50-TNW-RID,24
1621370400000,58-TNW-Zuid,39
1621370400000,60-LMS,2
1621370400000,61-Vliegtuighal,5
1621370400000,62-LR,6
1621370400000,63-Simona,0
1621370400000,64-HSL,0
1621370400000,66-Fellowship,0
1621370400000,Katalyse Labaratorium,3
1621370400000,Unknown,2
1621370400000,VLL-LAB(TNO),6
1621370700000,03-Science Center,11
1621370700000,05-TNW-BIO,0
1621370700000,08-BK-City,4
1621370700000,19-Studuitzendbureau,1
1621370700000,20-Aula,16
1621370700000,21-BTUD,103
1621370700000,22-TNW-TN,48
1621370700000,23-CITG,21
1621370700000,25-GreenVillage,22
1621370700000,26-Bouwcampus,16
1621370700000,28- WNI,5
1621370700000,30-IKC_ISD-FMVG,39
1621370700000,30-O S,1
1621370700000,31-TBM,6
1621370700000,32-OCP-IO,14
1621370700000,32a- Learninglab,0
1621370700000,33-Pulse,8
1621370700000,34-3ME,28
1621370700000,35-Drebbelweg,1
1621370700000,36-ESP-Lab,6
1621370700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,21
1621370700000,36-EWI-HB,3
1621370700000,37-Sportcentrum,21
1621370700000,38-Cultureel Centrum,10
1621370700000,43-EGM,0
1621370700000,45-LSL,2
1621370700000,46-P E lab,1
1621370700000,50-TNW-RID,24
1621370700000,58-TNW-Zuid,36
1621370700000,60-LMS,2
1621370700000,61-Vliegtuighal,4
1621370700000,62-LR,6
1621370700000,63-Simona,0
1621370700000,64-HSL,0
1621370700000,66-Fellowship,0
1621370700000,Katalyse Labaratorium,1
1621370700000,Unknown,2
1621370700000,VLL-LAB(TNO),6
1621371000000,03-Science Center,11
1621371000000,05-TNW-BIO,0
1621371000000,08-BK-City,4
1621371000000,19-Studuitzendbureau,0
1621371000000,20-Aula,12
1621371000000,21-BTUD,101
1621371000000,22-TNW-TN,51
1621371000000,23-CITG,29
1621371000000,25-GreenVillage,22
1621371000000,26-Bouwcampus,16
1621371000000,28- WNI,6
1621371000000,30-IKC_ISD-FMVG,40
1621371000000,30-O S,1
1621371000000,31-TBM,4
1621371000000,32-OCP-IO,15
1621371000000,32a- Learninglab,0
1621371000000,33-Pulse,7
1621371000000,34-3ME,26
1621371000000,35-Drebbelweg,1
1621371000000,36-ESP-Lab,7
1621371000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621371000000,36-EWI-HB,3
1621371000000,37-Sportcentrum,22
1621371000000,38-Cultureel Centrum,10
1621371000000,43-EGM,0
1621371000000,45-LSL,2
1621371000000,46-P E lab,1
1621371000000,50-TNW-RID,26
1621371000000,58-TNW-Zuid,36
1621371000000,60-LMS,2
1621371000000,61-Vliegtuighal,3
1621371000000,62-LR,6
1621371000000,63-Simona,1
1621371000000,64-HSL,0
1621371000000,66-Fellowship,0
1621371000000,Katalyse Labaratorium,2
1621371000000,Unknown,2
1621371000000,VLL-LAB(TNO),6
1621371300000,03-Science Center,14
1621371300000,05-TNW-BIO,0
1621371300000,08-BK-City,8
1621371300000,19-Studuitzendbureau,1
1621371300000,20-Aula,6
1621371300000,21-BTUD,100
1621371300000,22-TNW-TN,51
1621371300000,23-CITG,19
1621371300000,25-GreenVillage,22
1621371300000,26-Bouwcampus,18
1621371300000,28- WNI,5
1621371300000,30-IKC_ISD-FMVG,40
1621371300000,30-O S,1
1621371300000,31-TBM,5
1621371300000,32-OCP-IO,14
1621371300000,32a- Learninglab,0
1621371300000,33-Pulse,6
1621371300000,34-3ME,27
1621371300000,35-Drebbelweg,0
1621371300000,36-ESP-Lab,6
1621371300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621371300000,36-EWI-HB,4
1621371300000,37-Sportcentrum,31
1621371300000,38-Cultureel Centrum,4
1621371300000,43-EGM,0
1621371300000,45-LSL,3
1621371300000,46-P E lab,1
1621371300000,50-TNW-RID,24
1621371300000,58-TNW-Zuid,41
1621371300000,60-LMS,2
1621371300000,61-Vliegtuighal,4
1621371300000,62-LR,5
1621371300000,63-Simona,0
1621371300000,64-HSL,0
1621371300000,66-Fellowship,0
1621371300000,Katalyse Labaratorium,2
1621371300000,Unknown,2
1621371300000,VLL-LAB(TNO),6
1621371600000,03-Science Center,14
1621371600000,05-TNW-BIO,0
1621371600000,08-BK-City,7
1621371600000,19-Studuitzendbureau,0
1621371600000,20-Aula,9
1621371600000,21-BTUD,96
1621371600000,22-TNW-TN,52
1621371600000,23-CITG,21
1621371600000,25-GreenVillage,23
1621371600000,26-Bouwcampus,17
1621371600000,28- WNI,5
1621371600000,30-IKC_ISD-FMVG,39
1621371600000,30-O S,2
1621371600000,31-TBM,5
1621371600000,32-OCP-IO,15
1621371600000,32a- Learninglab,0
1621371600000,33-Pulse,6
1621371600000,34-3ME,26
1621371600000,35-Drebbelweg,0
1621371600000,36-ESP-Lab,6
1621371600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,17
1621371600000,36-EWI-HB,4
1621371600000,37-Sportcentrum,24
1621371600000,38-Cultureel Centrum,5
1621371600000,43-EGM,0
1621371600000,45-LSL,6
1621371600000,46-P E lab,1
1621371600000,50-TNW-RID,22
1621371600000,58-TNW-Zuid,35
1621371600000,60-LMS,2
1621371600000,61-Vliegtuighal,3
1621371600000,62-LR,6
1621371600000,63-Simona,0
1621371600000,64-HSL,0
1621371600000,66-Fellowship,0
1621371600000,Katalyse Labaratorium,2
1621371600000,Unknown,2
1621371600000,VLL-LAB(TNO),6
1621371900000,03-Science Center,13
1621371900000,05-TNW-BIO,0
1621371900000,08-BK-City,6
1621371900000,19-Studuitzendbureau,0
1621371900000,20-Aula,11
1621371900000,21-BTUD,84
1621371900000,22-TNW-TN,49
1621371900000,23-CITG,21
1621371900000,25-GreenVillage,22
1621371900000,26-Bouwcampus,17
1621371900000,28- WNI,5
1621371900000,30-IKC_ISD-FMVG,44
1621371900000,30-O S,1
1621371900000,31-TBM,4
1621371900000,32-OCP-IO,17
1621371900000,32a- Learninglab,0
1621371900000,33-Pulse,4
1621371900000,34-3ME,27
1621371900000,35-Drebbelweg,0
1621371900000,36-ESP-Lab,6
1621371900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,18
1621371900000,36-EWI-HB,4
1621371900000,37-Sportcentrum,17
1621371900000,38-Cultureel Centrum,2
1621371900000,43-EGM,0
1621371900000,45-LSL,3
1621371900000,46-P E lab,1
1621371900000,50-TNW-RID,19
1621371900000,58-TNW-Zuid,35
1621371900000,60-LMS,1
1621371900000,61-Vliegtuighal,4
1621371900000,62-LR,6
1621371900000,63-Simona,0
1621371900000,64-HSL,0
1621371900000,66-Fellowship,0
1621371900000,Katalyse Labaratorium,1
1621371900000,Unknown,3
1621371900000,VLL-LAB(TNO),6
1621372200000,03-Science Center,12
1621372200000,05-TNW-BIO,1
1621372200000,08-BK-City,6
1621372200000,19-Studuitzendbureau,1
1621372200000,20-Aula,8
1621372200000,21-BTUD,70
1621372200000,22-TNW-TN,49
1621372200000,23-CITG,25
1621372200000,25-GreenVillage,22
1621372200000,26-Bouwcampus,17
1621372200000,28- WNI,5
1621372200000,30-IKC_ISD-FMVG,43
1621372200000,30-O S,1
1621372200000,31-TBM,5
1621372200000,32-OCP-IO,17
1621372200000,32a- Learninglab,0
1621372200000,33-Pulse,4
1621372200000,34-3ME,28
1621372200000,35-Drebbelweg,0
1621372200000,36-ESP-Lab,1
1621372200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,20
1621372200000,36-EWI-HB,3
1621372200000,37-Sportcentrum,15
1621372200000,38-Cultureel Centrum,1
1621372200000,43-EGM,0
1621372200000,45-LSL,5
1621372200000,46-P E lab,1
1621372200000,50-TNW-RID,19
1621372200000,58-TNW-Zuid,31
1621372200000,60-LMS,2
1621372200000,61-Vliegtuighal,3
1621372200000,62-LR,5
1621372200000,63-Simona,0
1621372200000,64-HSL,1
1621372200000,66-Fellowship,0
1621372200000,Katalyse Labaratorium,3
1621372200000,Unknown,2
1621372200000,VLL-LAB(TNO),6
1621372500000,03-Science Center,12
1621372500000,05-TNW-BIO,0
1621372500000,08-BK-City,7
1621372500000,19-Studuitzendbureau,0
1621372500000,20-Aula,8
1621372500000,21-BTUD,58
1621372500000,22-TNW-TN,48
1621372500000,23-CITG,17
1621372500000,25-GreenVillage,21
1621372500000,26-Bouwcampus,16
1621372500000,28- WNI,4
1621372500000,30-IKC_ISD-FMVG,41
1621372500000,30-O S,1
1621372500000,31-TBM,4
1621372500000,32-OCP-IO,16
1621372500000,32a- Learninglab,0
1621372500000,33-Pulse,4
1621372500000,34-3ME,28
1621372500000,35-Drebbelweg,0
1621372500000,36-ESP-Lab,0
1621372500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,18
1621372500000,36-EWI-HB,3
1621372500000,37-Sportcentrum,14
1621372500000,38-Cultureel Centrum,3
1621372500000,43-EGM,0
1621372500000,45-LSL,4
1621372500000,46-P E lab,1
1621372500000,50-TNW-RID,19
1621372500000,58-TNW-Zuid,34
1621372500000,60-LMS,1
1621372500000,61-Vliegtuighal,4
1621372500000,62-LR,6
1621372500000,63-Simona,0
1621372500000,64-HSL,0
1621372500000,66-Fellowship,0
1621372500000,Katalyse Labaratorium,1
1621372500000,Unknown,2
1621372500000,VLL-LAB(TNO),6
1621372800000,03-Science Center,13
1621372800000,05-TNW-BIO,0
1621372800000,08-BK-City,7
1621372800000,19-Studuitzendbureau,0
1621372800000,20-Aula,8
1621372800000,21-BTUD,53
1621372800000,22-TNW-TN,51
1621372800000,23-CITG,19
1621372800000,25-GreenVillage,21
1621372800000,26-Bouwcampus,18
1621372800000,28- WNI,6
1621372800000,30-IKC_ISD-FMVG,40
1621372800000,30-O S,1
1621372800000,31-TBM,6
1621372800000,32-OCP-IO,14
1621372800000,32a- Learninglab,0
1621372800000,33-Pulse,4
1621372800000,34-3ME,30
1621372800000,35-Drebbelweg,0
1621372800000,36-ESP-Lab,0
1621372800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,19
1621372800000,36-EWI-HB,2
1621372800000,37-Sportcentrum,10
1621372800000,38-Cultureel Centrum,1
1621372800000,43-EGM,0
1621372800000,45-LSL,2
1621372800000,46-P E lab,1
1621372800000,50-TNW-RID,20
1621372800000,58-TNW-Zuid,34
1621372800000,60-LMS,2
1621372800000,61-Vliegtuighal,3
1621372800000,62-LR,5
1621372800000,63-Simona,0
1621372800000,64-HSL,0
1621372800000,66-Fellowship,0
1621372800000,Katalyse Labaratorium,3
1621372800000,Unknown,2
1621372800000,VLL-LAB(TNO),6
1621373100000,03-Science Center,11
1621373100000,05-TNW-BIO,0
1621373100000,08-BK-City,5
1621373100000,19-Studuitzendbureau,2
1621373100000,20-Aula,5
1621373100000,21-BTUD,51
1621373100000,22-TNW-TN,49
1621373100000,23-CITG,15
1621373100000,25-GreenVillage,22
1621373100000,26-Bouwcampus,19
1621373100000,28- WNI,5
1621373100000,30-IKC_ISD-FMVG,40
1621373100000,30-O S,1
1621373100000,31-TBM,4
1621373100000,32-OCP-IO,14
1621373100000,32a- Learninglab,0
1621373100000,33-Pulse,4
1621373100000,34-3ME,29
1621373100000,35-Drebbelweg,0
1621373100000,36-ESP-Lab,0
1621373100000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,19
1621373100000,36-EWI-HB,4
1621373100000,37-Sportcentrum,8
1621373100000,38-Cultureel Centrum,0
1621373100000,43-EGM,0
1621373100000,45-LSL,2
1621373100000,46-P E lab,1
1621373100000,50-TNW-RID,20
1621373100000,58-TNW-Zuid,32
1621373100000,60-LMS,1
1621373100000,61-Vliegtuighal,4
1621373100000,62-LR,6
1621373100000,63-Simona,0
1621373100000,64-HSL,0
1621373100000,66-Fellowship,0
1621373100000,Katalyse Labaratorium,2
1621373100000,Unknown,2
1621373100000,VLL-LAB(TNO),6
1621373400000,03-Science Center,14
1621373400000,05-TNW-BIO,0
1621373400000,08-BK-City,5
1621373400000,19-Studuitzendbureau,0
1621373400000,20-Aula,5
1621373400000,21-BTUD,50
1621373400000,22-TNW-TN,52
1621373400000,23-CITG,17
1621373400000,25-GreenVillage,23
1621373400000,26-Bouwcampus,16
1621373400000,28- WNI,5
1621373400000,30-IKC_ISD-FMVG,40
1621373400000,30-O S,1
1621373400000,31-TBM,4
1621373400000,32-OCP-IO,14
1621373400000,32a- Learninglab,0
1621373400000,33-Pulse,4
1621373400000,34-3ME,27
1621373400000,35-Drebbelweg,0
1621373400000,36-ESP-Lab,1
1621373400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,16
1621373400000,36-EWI-HB,3
1621373400000,37-Sportcentrum,10
1621373400000,38-Cultureel Centrum,1
1621373400000,43-EGM,0
1621373400000,45-LSL,2
1621373400000,46-P E lab,1
1621373400000,50-TNW-RID,20
1621373400000,58-TNW-Zuid,33
1621373400000,60-LMS,3
1621373400000,61-Vliegtuighal,3
1621373400000,62-LR,6
1621373400000,63-Simona,0
1621373400000,64-HSL,0
1621373400000,66-Fellowship,0
1621373400000,Katalyse Labaratorium,3
1621373400000,Unknown,3
1621373400000,VLL-LAB(TNO),6
1621373700000,03-Science Center,12
1621373700000,05-TNW-BIO,0
1621373700000,08-BK-City,8
1621373700000,19-Studuitzendbureau,0
1621373700000,20-Aula,14
1621373700000,21-BTUD,38
1621373700000,22-TNW-TN,44
1621373700000,23-CITG,17
1621373700000,25-GreenVillage,22
1621373700000,26-Bouwcampus,17
1621373700000,28- WNI,5
1621373700000,30-IKC_ISD-FMVG,42
1621373700000,30-O S,1
1621373700000,31-TBM,4
1621373700000,32-OCP-IO,13
1621373700000,32a- Learninglab,0
1621373700000,33-Pulse,4
1621373700000,34-3ME,29
1621373700000,35-Drebbelweg,0
1621373700000,36-ESP-Lab,0
1621373700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,15
1621373700000,36-EWI-HB,2
1621373700000,37-Sportcentrum,9
1621373700000,38-Cultureel Centrum,0
1621373700000,43-EGM,0
1621373700000,45-LSL,3
1621373700000,46-P E lab,1
1621373700000,50-TNW-RID,20
1621373700000,58-TNW-Zuid,32
1621373700000,60-LMS,2
1621373700000,61-Vliegtuighal,3
1621373700000,62-LR,6
1621373700000,63-Simona,0
1621373700000,64-HSL,0
1621373700000,66-Fellowship,0
1621373700000,Katalyse Labaratorium,2
1621373700000,Unknown,2
1621373700000,VLL-LAB(TNO),6
1621374000000,03-Science Center,12
1621374000000,05-TNW-BIO,0
1621374000000,08-BK-City,8
1621374000000,19-Studuitzendbureau,0
1621374000000,20-Aula,14
1621374000000,21-BTUD,38
1621374000000,22-TNW-TN,44
1621374000000,23-CITG,17
1621374000000,25-GreenVillage,22
1621374000000,26-Bouwcampus,17
1621374000000,28- WNI,5
1621374000000,30-IKC_ISD-FMVG,42
1621374000000,30-O S,1
1621374000000,31-TBM,4
1621374000000,32-OCP-IO,13
1621374000000,32a- Learninglab,0
1621374000000,33-Pulse,4
1621374000000,34-3ME,29
1621374000000,35-Drebbelweg,0
1621374000000,36-ESP-Lab,0
1621374000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,15
1621374000000,36-EWI-HB,2
1621374000000,37-Sportcentrum,9
1621374000000,38-Cultureel Centrum,0
1621374000000,43-EGM,0
1621374000000,45-LSL,3
1621374000000,46-P E lab,1
1621374000000,50-TNW-RID,20
1621374000000,58-TNW-Zuid,32
1621374000000,60-LMS,2
1621374000000,61-Vliegtuighal,3
1621374000000,62-LR,6
1621374000000,63-Simona,0
1621374000000,64-HSL,0
1621374000000,66-Fellowship,0
1621374000000,Katalyse Labaratorium,2
1621374000000,Unknown,2
1621374000000,VLL-LAB(TNO),6
1621374300000,03-Science Center,12
1621374300000,05-TNW-BIO,0
1621374300000,08-BK-City,6
1621374300000,19-Studuitzendbureau,0
1621374300000,20-Aula,8
1621374300000,21-BTUD,25
1621374300000,22-TNW-TN,46
1621374300000,23-CITG,17
1621374300000,25-GreenVillage,23
1621374300000,26-Bouwcampus,15
1621374300000,28- WNI,5
1621374300000,30-IKC_ISD-FMVG,40
1621374300000,30-O S,1
1621374300000,31-TBM,4
1621374300000,32-OCP-IO,14
1621374300000,32a- Learninglab,0
1621374300000,33-Pulse,4
1621374300000,34-3ME,29
1621374300000,35-Drebbelweg,0
1621374300000,36-ESP-Lab,0
1621374300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,19
1621374300000,36-EWI-HB,2
1621374300000,37-Sportcentrum,10
1621374300000,38-Cultureel Centrum,0
1621374300000,43-EGM,0
1621374300000,45-LSL,2
1621374300000,46-P E lab,1
1621374300000,50-TNW-RID,19
1621374300000,58-TNW-Zuid,32
1621374300000,60-LMS,3
1621374300000,61-Vliegtuighal,4
1621374300000,62-LR,6
1621374300000,63-Simona,0
1621374300000,64-HSL,0
1621374300000,66-Fellowship,0
1621374300000,Katalyse Labaratorium,1
1621374300000,Unknown,2
1621374300000,VLL-LAB(TNO),6
1621374600000,03-Science Center,12
1621374600000,05-TNW-BIO,0
1621374600000,08-BK-City,5
1621374600000,19-Studuitzendbureau,0
1621374600000,20-Aula,7
1621374600000,21-BTUD,25
1621374600000,22-TNW-TN,44
1621374600000,23-CITG,17
1621374600000,25-GreenVillage,22
1621374600000,26-Bouwcampus,13
1621374600000,28- WNI,4
1621374600000,30-IKC_ISD-FMVG,41
1621374600000,30-O S,1
1621374600000,31-TBM,5
1621374600000,32-OCP-IO,14
1621374600000,32a- Learninglab,0
1621374600000,33-Pulse,4
1621374600000,34-3ME,26
1621374600000,35-Drebbelweg,0
1621374600000,36-ESP-Lab,0
1621374600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,16
1621374600000,36-EWI-HB,3
1621374600000,37-Sportcentrum,10
1621374600000,38-Cultureel Centrum,0
1621374600000,43-EGM,0
1621374600000,45-LSL,2
1621374600000,46-P E lab,1
1621374600000,50-TNW-RID,21
1621374600000,58-TNW-Zuid,31
1621374600000,60-LMS,2
1621374600000,61-Vliegtuighal,3
1621374600000,62-LR,6
1621374600000,63-Simona,0
1621374600000,64-HSL,0
1621374600000,66-Fellowship,0
1621374600000,Katalyse Labaratorium,3
1621374600000,Unknown,2
1621374600000,VLL-LAB(TNO),6
1621374900000,03-Science Center,10
1621374900000,05-TNW-BIO,0
1621374900000,08-BK-City,5
1621374900000,19-Studuitzendbureau,0
1621374900000,20-Aula,4
1621374900000,21-BTUD,25
1621374900000,22-TNW-TN,48
1621374900000,23-CITG,17
1621374900000,25-GreenVillage,23
1621374900000,26-Bouwcampus,13
1621374900000,28- WNI,5
1621374900000,30-IKC_ISD-FMVG,41
1621374900000,30-O S,1
1621374900000,31-TBM,4
1621374900000,32-OCP-IO,14
1621374900000,32a- Learninglab,0
1621374900000,33-Pulse,4
1621374900000,34-3ME,26
1621374900000,35-Drebbelweg,0
1621374900000,36-ESP-Lab,0
1621374900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,15
1621374900000,36-EWI-HB,3
1621374900000,37-Sportcentrum,10
1621374900000,38-Cultureel Centrum,1
1621374900000,43-EGM,1
1621374900000,45-LSL,2
1621374900000,46-P E lab,1
1621374900000,50-TNW-RID,20
1621374900000,58-TNW-Zuid,36
1621374900000,60-LMS,2
1621374900000,61-Vliegtuighal,4
1621374900000,62-LR,6
1621374900000,63-Simona,0
1621374900000,64-HSL,0
1621374900000,66-Fellowship,0
1621374900000,Katalyse Labaratorium,1
1621374900000,Unknown,3
1621374900000,VLL-LAB(TNO),6
1621375200000,03-Science Center,9
1621375200000,05-TNW-BIO,0
1621375200000,08-BK-City,6
1621375200000,19-Studuitzendbureau,0
1621375200000,20-Aula,10
1621375200000,21-BTUD,15
1621375200000,22-TNW-TN,47
1621375200000,23-CITG,17
1621375200000,25-GreenVillage,24
1621375200000,26-Bouwcampus,12
1621375200000,28- WNI,5
1621375200000,30-IKC_ISD-FMVG,40
1621375200000,30-O S,1
1621375200000,31-TBM,4
1621375200000,32-OCP-IO,14
1621375200000,32a- Learninglab,0
1621375200000,33-Pulse,4
1621375200000,34-3ME,26
1621375200000,35-Drebbelweg,0
1621375200000,36-ESP-Lab,0
1621375200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,15
1621375200000,36-EWI-HB,4
1621375200000,37-Sportcentrum,9
1621375200000,38-Cultureel Centrum,1
1621375200000,43-EGM,1
1621375200000,45-LSL,3
1621375200000,46-P E lab,1
1621375200000,50-TNW-RID,21
1621375200000,58-TNW-Zuid,30
1621375200000,60-LMS,2
1621375200000,61-Vliegtuighal,4
1621375200000,62-LR,5
1621375200000,63-Simona,0
1621375200000,64-HSL,0
1621375200000,66-Fellowship,0
1621375200000,Katalyse Labaratorium,3
1621375200000,Unknown,2
1621375200000,VLL-LAB(TNO),6
1621375500000,03-Science Center,9
1621375500000,05-TNW-BIO,0
1621375500000,08-BK-City,6
1621375500000,19-Studuitzendbureau,1
1621375500000,20-Aula,10
1621375500000,21-BTUD,6
1621375500000,22-TNW-TN,47
1621375500000,23-CITG,15
1621375500000,25-GreenVillage,24
1621375500000,26-Bouwcampus,12
1621375500000,28- WNI,5
1621375500000,30-IKC_ISD-FMVG,42
1621375500000,30-O S,2
1621375500000,31-TBM,4
1621375500000,32-OCP-IO,14
1621375500000,32a- Learninglab,0
1621375500000,33-Pulse,4
1621375500000,34-3ME,26
1621375500000,35-Drebbelweg,0
1621375500000,36-ESP-Lab,0
1621375500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,16
1621375500000,36-EWI-HB,3
1621375500000,37-Sportcentrum,11
1621375500000,38-Cultureel Centrum,0
1621375500000,43-EGM,0
1621375500000,45-LSL,2
1621375500000,46-P E lab,1
1621375500000,50-TNW-RID,21
1621375500000,58-TNW-Zuid,32
1621375500000,60-LMS,3
1621375500000,61-Vliegtuighal,4
1621375500000,62-LR,5
1621375500000,63-Simona,0
1621375500000,64-HSL,0
1621375500000,66-Fellowship,0
1621375500000,Katalyse Labaratorium,2
1621375500000,Unknown,2
1621375500000,VLL-LAB(TNO),6
1621375800000,03-Science Center,9
1621375800000,05-TNW-BIO,0
1621375800000,08-BK-City,7
1621375800000,19-Studuitzendbureau,0
1621375800000,20-Aula,4
1621375800000,21-BTUD,5
1621375800000,22-TNW-TN,45
1621375800000,23-CITG,16
1621375800000,25-GreenVillage,24
1621375800000,26-Bouwcampus,12
1621375800000,28- WNI,4
